stationId,usaf,wban,stationName,country,fipsCountry,state,callSign,lat,lon,elevation,begin,end
999999-13977,999999,13977,"TEXARKANA WEBB FIELD",US,US,AR,KTXK,33.454,-94.007,121.6,,
999999-13978,999999,13978,"GREENWOOD MUNICIPAL AP",US,US,MS,KGWO,33.496,-90.087,40.5,19490101,19550101
999999-13979,999999,13979,"VICKSBURG OLD",US,US,MS,,32.4,-90.783,36.9,19490101,19500601
999999-13980,999999,13980,"ANTHONY",US,US,KS,,37.167,-98.083,402.6,19480101,19510101
999999-13981,999999,13981,"CHANUTE MARTIN JOHNSON AP",US,US,KS,KCNU,37.67,-95.484,308.2,19480101,19650101
999999-13982,999999,13982,"CHILLICOTHE",US,US,MO,,39.783,-93.5,232.9,19480101,19510101
999999-13983,999999,13983,"COLUMBIA MUNICIPAL AP",US,US,MO,COU,38.967,-92.367,237.1,19301110,19691101
999999-13984,999999,13984,"CONCORDIA BLOSSER MUNI AP",US,US,KS,KCNK,39.551,-97.651,452.3,19480101,19721231
999999-13985,999999,13985,"DODGE CITY MUNICIPAL ARPT",US,US,KS,KDDC,37.769,-99.968,790.0,19480101,19721231
999999-13986,999999,13986,"HUTCHINSON MUNICIPAL AP",US,US,KS,KHUT,38.065,-97.861,470.0,19480101,19511231
999999-13987,999999,13987,"JOPLIN MUNICIPAL AP",US,US,MO,KJLN,37.147,-94.502,300.2,19480101,19550101
999999-13988,999999,13988,"KANSAS CITY MUNICIPAL AP",US,US,MO,KMKC,39.121,-94.597,228.6,19650101,19721001
999999-13989,999999,13989,"EMPORIA MUNICIPAL AP",US,US,KS,KEMP,38.329,-96.195,367.6,19501101,19550101
999999-13990,999999,13990,"LEBO CAA AIRPORT",US,US,KS,,38.433,-95.8,352.0,19480501,19501001
999999-13991,999999,13991,"MARSHALL",US,US,MO,,39.117,-93.217,240.8,19480101,19500501
999999-13992,999999,13992,"NEW FLORENCE",US,US,MO,,38.883,-91.433,269.1,19480101,19500501
999999-13993,999999,13993,"ST JOSEPH WBO",US,US,MO,KSTJ,39.774,-94.923,249.3,19480101,19721231
999999-13994,999999,13994,"ST LOUIS LAMBERT INT'L ARPT",US,US,MO,KSTL,38.753,-90.374,216.4,19450101,19721231
999999-13995,999999,13995,"SPRINGFIELD MUNICIPAL ARPT",US,US,MO,KSGF,37.24,-93.39,387.1,19480101,19721231
999999-13996,999999,13996,"TOPEKA MUNICIPAL AP",US,US,KS,KTOP,39.073,-95.626,269.7,19480101,19721231
999999-13997,999999,13997,"VICHY ROLLA NATL ARPT",US,US,MO,KVIH,38.131,-91.768,346.6,19480101,19650101
999999-13998,999999,13998,"WICHITA",US,US,KS,,37.683,-97.35,387.1,19300101,19540101
999999-13999,999999,13999,"CLINTON NAS",US,US,OK,KCLK,35.538,-98.933,492.3,19450201,19460515
999999-14601,999999,14601,"DOW AFB",US,US,ME,BGR,44.8,-68.817,52.1,19490101,19710101
999999-14605,999999,14605,"AUGUSTA AIRPORT",US,US,ME,KAUG,44.316,-69.797,109.7,19490101,19550101
999999-14606,999999,14606,"BANGOR AIRPORT",US,US,ME,KBGR,44.798,-68.819,58.5,19720201,19721231
999999-14607,999999,14607,"CARIBOU MUNICIPAL ARPT",US,US,ME,KCAR,46.871,-68.017,190.2,19480101,19721231
999999-14608,999999,14608,"EASTPORT",US,US,ME,KEPO,44.917,-67.0,28.0,19480101,19480403
999999-14610,999999,14610,"MILLINOCKET MUNICIPAL AP",US,US,ME,KMLT,45.648,-68.693,122.5,19490101,19650101
999999-14611,999999,14611,"BRUNSWICK NAS",US,US,ME,KNHZ,43.9,-69.933,22.9,19450201,19721231
999999-14622,999999,14622,"OLD TOWN FAA AIRPORT",US,US,ME,KOLD,44.95,-68.667,41.1,19490101,19720201
999999-14623,999999,14623,"LORING AFB",US,US,ME,KLIZ,46.95,-67.883,221.0,19710101,19710101
999999-14657,999999,14657,"GEORGES SHOALS AFS",US,US,MA,,41.683,-67.783,25.9,19560312,19630625
999999-14658,999999,14658,"NANTUCKET SHOALS AFS",US,US,MA,,41.017,-69.5,27.1,19570410,19630625
999999-14697,999999,14697,"CUTLER",US,US,ME,,44.633,-67.283,25.9,19800301,19801231
999999-14707,999999,14707,"GROTON AAF",US,US,CT,KGON,41.328,-72.049,3.0,19500601,19631231
999999-14708,999999,14708,"HEMPSTEAD MITCHELL FLD AFB",US,US,NY,,40.733,-73.6,38.1,19490101,19610416
999999-14710,999999,14710,"MANCHESTER MUNICIPAL AP",US,US,NH,KMHT,42.933,-71.438,70.7,19490101,19680624
999999-14721,999999,14721,"HARTFORD BRADLEY AP",US,US,CT,,41.933,-72.683,5.3,19430101,19430201
999999-14732,999999,14732,"NEW YORK LAGUARDIA ARPT",US,US,NY,KLGA,40.779,-73.88,9.4,19480701,19721231
999999-14733,999999,14733,"BUFFALO BUFFALO ARPT",US,US,NY,KBUF,42.941,-78.736,214.9,19720101,19721231
999999-14734,999999,14734,"NEWARK INTERNATIONAL ARPT",US,US,NJ,KEWR,40.683,-74.169,9.1,19480101,19721231
999999-14735,999999,14735,"ALBANY COUNTY AP",US,US,NY,KALB,42.743,-73.809,89.0,19450101,19721231
999999-14736,999999,14736,"ALTOONA BLAIR CO ARPT",US,US,PA,KAOO,40.296,-78.32,447.8,19490201,19550101
999999-14737,999999,14737,"ALLENTOWN BETHLEHEM-EASTON AR",US,US,PA,KABE,40.651,-75.449,117.3,19480101,19721231
999999-14738,999999,14738,"BINGHAMTON TRI-CITIES ARPT",US,US,NY,,42.083,-76.1,253.9,19480101,19510701
999999-14740,999999,14740,"HARTFORD BRADLEY INTL AP",US,US,CT,KBDL,41.938,-72.683,54.6,19490101,19721231
999999-14741,999999,14741,"BROOKVILLE FAA AP",US,US,PA,,41.15,-79.1,427.0,19490101,19590101
999999-14742,999999,14742,"BURLNGTN ETAN ALN AP",US,US,VT,KBTV,44.468,-73.15,103.6,19650101,19721231
999999-14743,999999,14743,"CANTON 4 SE",US,US,NY,,44.583,-75.117,121.9,19460101,19501031
999999-14745,999999,14745,"CONCORD MUNICIPAL ARPT",US,US,NH,KCON,43.195,-71.501,105.5,19480101,19721231
999999-14746,999999,14746,"CURWENSVILLE",US,US,PA,,41.05,-78.583,675.1,19480101,19520416
999999-14747,999999,14747,"DUNKIRK CHAUTAUQUA CO AP",US,US,NY,KDKK,42.493,-79.272,211.2,19490101,19540101
999999-14748,999999,14748,"ELMIRA AIRPORT",US,US,NY,KELM,42.159,-76.892,290.8,19490201,19550101
999999-14749,999999,14749,"FORT PLAIN WB AP",US,US,NY,,42.967,-74.667,217.0,19480101,19480901
999999-14750,999999,14750,"GLENS FALLS AP",US,US,NY,KGFL,43.35,-73.617,101.5,19490201,19550101
999999-14751,999999,14751,"HARRISBURG STATE ARPT",US,US,PA,KCXY,40.217,-76.851,105.8,19650101,19721231
999999-14752,999999,14752,"HARTFORD BRAINARD FD",US,US,CT,KHFD,41.736,-72.651,5.8,19450101,19540810
999999-14753,999999,14753,"EAST MILTON BLUE HILL OBSERVA",US,US,MA,KMQE,42.212,-71.114,193.5,19981001,19991231
999999-14754,999999,14754,"TOBYHANNA",US,US,PA,7TB,41.183,-75.417,594.4,19480101,19481001
999999-14756,999999,14756,"NANTUCKET MEMORIAL AP",US,US,MA,KACK,41.253,-70.061,14.3,19480101,19721231
999999-14757,999999,14757,"POUGHKEEPSIE DUTCHESS CO AP",US,US,NY,KPOU,41.627,-73.884,49.4,19490101,19550101
999999-14758,999999,14758,"NEW HAVEN TWEED AIRPORT",US,US,CT,KHVN,41.264,-72.887,4.0,19480101,19690601
999999-14759,999999,14759,"OSWEGO",US,US,NY,,43.45,-76.517,10.2,,
999999-14760,999999,14760,"PARK PLACE 1 NW WB",US,US,PA,PKL,40.85,-76.117,591.0,19480101,19540610
999999-14761,999999,14761,"PHILIPSBURG MID-STATE ARPT",US,US,PA,KPSB,40.9,-78.083,593.8,19480101,19590101
999999-14762,999999,14762,"PITTSBURGH ALLEGHENY CO AP",US,US,PA,KAGC,40.355,-79.922,388.0,19450101,19520915
999999-14763,999999,14763,"PITTSFIELD MUNICIPAL AP",US,US,MA,KPSF,42.427,-73.289,363.9,19480101,20051231
999999-14764,999999,14764,"PORTLAND INTL JETPORT",US,US,ME,KPWM,43.65,-70.3,19.2,19480101,19721231
999999-14765,999999,14765,"PROVIDENCE T F GREEN ARPT",US,US,RI,KPVD,41.722,-71.433,18.9,19480101,19721231
999999-14768,999999,14768,"ROCHESTER MONROE CO ARPT",US,US,NY,KROC,43.117,-77.677,169.2,19480101,19721231
999999-14769,999999,14769,"SCRANTON",US,US,PA,,41.4,-75.667,24.5,,
999999-14770,999999,14770,"SELINSGROVE PENN VALLEY AP",US,US,PA,KSEG,40.821,-76.864,137.2,19490201,19550101
999999-14771,999999,14771,"SYRACUSE MUNICIPL AP",US,US,NY,KSYR,43.111,-76.104,127.1,19650101,19721231
999999-14772,999999,14772,"TICONDEROGA 3 NE",US,US,NY,,43.883,-73.4,64.0,19480101,19480915
999999-14773,999999,14773,"TRENTON WSO CITY",US,US,NJ,,40.217,-74.767,3.8,,
999999-14774,999999,14774,"UTICA CAA AP",US,US,NY,,43.167,-75.317,163.1,19490101,19501125
999999-14775,999999,14775,"WESTFIELD BARNES MUNI AP",US,US,MA,KBAF,42.158,-72.716,82.6,19490101,19520502
999999-14776,999999,14776,"LEBANON MUNICIPAL",US,US,NH,KLEB,43.626,-72.305,173.7,19490101,19590101
999999-14777,999999,14777,"WILKES-BARRE SCRANTON AP",US,US,PA,KAVP,41.334,-75.727,293.2,19490101,19721231
999999-14778,999999,14778,"WILLIAMSPORT-LYCOMING COUNTY",US,US,PA,KIPT,41.243,-76.922,160.0,19480701,19721231
999999-14780,999999,14780,"LAKEHURST NAS",US,US,NJ,KNEL,40.033,-74.35,31.4,19450201,19721231
999999-14781,999999,14781,"AYER",US,US,MA,,42.567,-71.6,82.0,19450301,19450930
999999-14784,999999,14784,"LEWISTON NAAF",US,US,ME,,44.05,-70.25,82.9,19450301,19450501
999999-14786,999999,14786,"NEW YORK FLOYD BENNE",US,US,NY,NSC,40.583,-73.883,4.9,19450401,19701101
999999-14788,999999,14788,"QUONSET POINT NAS",US,US,RI,,41.583,-71.417,9.1,19450301,19740405
999999-14789,999999,14789,"SQUANTUM NAS",US,US,MA,,42.267,-71.033,4.9,19480201,19531220
999999-14790,999999,14790,"SOUTH WEYMOUTH NAS",US,US,MA,KNZW,42.15,-70.933,49.4,19460401,19721231
999999-14792,999999,14792,"TRENTON MERCER COUNTY AP",US,US,NJ,KTTN,40.277,-74.816,64.9,19450220,19451001
999999-14793,999999,14793,"WILLOW GROVE NAS",US,US,PA,KNXX,40.2,-75.15,110.3,19450201,19721201
999999-14796,999999,14796,"ALBANY",US,US,NY,,42.65,-73.75,2.6,18920601,19310101
999999-14797,999999,14797,"BEAR MOUNTAIN WB",US,US,NY,,41.317,-74.0,396.8,19480101,19530515
999999-14798,999999,14798,"BINGHAMTON WB CITY",US,US,NY,,42.1,-75.917,26.3,,
999999-14799,999999,14799,"BLOCK ISLAND",US,US,RI,BID,41.167,-71.567,13.1,19480101,19490611
999999-14804,999999,14804,"MOUNT CLEMENS SELFRIDGE FLD",US,US,MI,KMTC,42.608,-82.818,176.8,19361201,19361231
999999-14808,999999,14808,"OSCODA WURTSMITH AAF",US,US,MI,KOSC,44.45,-83.4,193.2,19710101,19710101
999999-14810,999999,14810,"PARK RIDGE AF",US,US,IL,,41.983,-87.9,203.0,19490101,19581101
999999-14812,999999,14812,"MERCER WB AP",US,US,PA,,41.283,-80.2,394.1,19480101,19480915
999999-14813,999999,14813,"AKRON FULTON INTERNATIONAL AP",US,US,OH,KAKR,41.038,-81.464,335.6,19480101,19480701
999999-14814,999999,14814,"ALPENA WASTEWATER PL",US,US,MI,KAPE,45.067,-83.433,179.8,18920701,19490101
999999-14815,999999,14815,"BATTLE CREEK KELLOGG AP",US,US,MI,KBTL,42.308,-85.251,286.2,19490101,19550101
999999-14816,999999,14816,"BRADFORD",US,US,IL,BDF,41.233,-89.617,242.0,19481201,19550101
999999-14817,999999,14817,"CADILLAC WEXFORD CO AP",US,US,MI,KCAD,44.283,-85.417,398.4,19481201,19550101
999999-14819,999999,14819,"CHICAGO MIDWAY AP",US,US,IL,KMDW,41.786,-87.752,188.4,19480101,19721231
999999-14820,999999,14820,"CLEVELAND HOPKINS INTL AP",US,US,OH,KCLE,41.405,-81.853,245.4,19480101,19721231
999999-14821,999999,14821,"COLUMBUS MUNICIPAL ARPT",US,US,OH,KCMH,39.991,-82.881,248.7,19480101,19721231
999999-14822,999999,14822,"DETROIT CITY AIRPORT",US,US,MI,KDET,42.409,-83.01,190.8,19480101,19721231
999999-14823,999999,14823,"EAST LIVERPOOL WB AP",US,US,OH,,40.683,-80.633,355.1,19480101,19480901
999999-14825,999999,14825,"FINDLAY AIRPORT",US,US,OH,KFDY,41.014,-83.669,247.5,19481201,19550101
999999-14826,999999,14826,"FLINT BISHOP ARPT",US,US,MI,KFNT,42.967,-83.749,233.5,19481201,19721231
999999-14827,999999,14827,"FORT WAYNE CITY",US,US,IN,KFWA,40.971,-85.206,252.4,19650101,19721231
999999-14828,999999,14828,"GLADWIN",US,US,MI,,43.983,-84.483,236.2,19481201,19550101
999999-14829,999999,14829,"GOSHEN MUNICIPAL AP",US,US,IN,KGSH,41.533,-85.783,252.1,19481201,19550101
999999-14830,999999,14830,"GRAND RAPIDS",US,US,MI,,42.9,-85.667,213.1,19350207,19631201
999999-14831,999999,14831,"GREEN BAY",US,US,WI,,44.517,-87.967,182.0,18930101,19490101
999999-14833,999999,14833,"JACKSON REYNOLDS FIELD",US,US,MI,KJXN,42.267,-84.467,310.9,19490101,19550101
999999-14834,999999,14834,"JOLIET",US,US,IL,KJOT,41.5,-88.167,177.1,19460101,19530315
999999-14835,999999,14835,"WEST LAFAYETTE PURDUE UNIV AP",US,US,IN,KLAF,40.412,-86.937,194.2,19481201,19550101
999999-14836,999999,14836,"LANSING CAPITAL CITY ARPT",US,US,MI,KLAN,42.78,-84.579,266.4,19480101,19721231
999999-14837,999999,14837,"MADISON TRUAX FIELD",US,US,WI,KMSN,43.141,-89.345,264.0,19650101,19721231
999999-14838,999999,14838,"MARQUETTE WBO",US,US,MI,,46.567,-87.4,206.3,19480101,19490101
999999-14839,999999,14839,"MILWAUKEE NB SIDE PO",US,US,WI,KMKE,42.955,-87.904,211.2,19650101,19721231
999999-14840,999999,14840,"MUSKEGON COUNTY ARPT",US,US,MI,KMKG,43.171,-86.237,192.9,19480101,19721231
999999-14841,999999,14841,"PELLSTON EMMET COUNTY AP",US,US,MI,KPLN,45.564,-84.793,217.9,19480101,19550101
999999-14842,999999,14842,"PEORIA GREATER PEORIA AP",US,US,IL,KPIA,40.668,-89.684,201.8,19480101,19721231
999999-14843,999999,14843,"PERRY CAA AP",US,US,OH,,41.783,-81.1,210.9,19481201,19500122
999999-14844,999999,14844,"ROCKFORD CAA AIRPORT",US,US,IL,,42.35,-89.05,225.9,19300421,19510301
999999-14845,999999,14845,"SAGINAW TRI CITY INTL AP",US,US,MI,KMBS,43.533,-84.08,204.2,19481201,19650101
999999-14847,999999,14847,"SAULT STE MARIE MUNICIPAL ARP",US,US,MI,KANJ,46.479,-84.357,220.7,,
999999-14848,999999,14848,"SOUTH BEND ST JOSEPH CO ARPT",US,US,IN,KSBN,41.707,-86.316,235.6,19480101,19721231
999999-14849,999999,14849,"TOLEDO WBAS",US,US,OH,,41.567,-83.467,193.9,19460101,19550112
999999-14850,999999,14850,"TRAVERSE CITY CHERRY CAPITAL",US,US,MI,KTVC,44.741,-85.583,192.0,19481201,19721231
999999-14851,999999,14851,"MARQUETTE K I SAWYER AP",US,US,MI,,46.35,-87.4,360.0,19491201,19551130
999999-14852,999999,14852,"YOUNGSTOWN MUNICIPAL ARPT",US,US,OH,KYNG,41.254,-80.674,361.5,19650101,19721231
999999-14853,999999,14853,"DETROIT WILLOW RUN AP",US,US,MI,KYIP,42.233,-83.533,218.2,19480101,19681001
999999-14855,999999,14855,"GLENVIEW NAS",US,US,IL,KNBU,42.083,-87.833,199.0,19450315,19721231
999999-14856,999999,14856,"GROSSE ILE NAS",US,US,MI,NFB,42.1,-83.167,180.1,19450301,19691001
999999-14857,999999,14857,"TRAVERSE CITY",US,US,MI,,44.717,-85.55,189.9,19450201,19451023
999999-14858,999999,14858,"HANCOCK HOUGHTON CO AP",US,US,MI,KCMX,47.169,-88.489,328.9,19480101,19650101
999999-14859,999999,14859,"GRAND MARAIS 2 E",US,US,MI,,46.667,-85.95,190.2,19481201,19550101
999999-14860,999999,14860,"ERIE INTERNATIONAL AP",US,US,PA,KERI,42.08,-80.183,224.6,19480101,19721231
999999-14861,999999,14861,"PITTSBURGH WSO CITY",US,US,PA,,40.433,-80.0,25.0,18930101,19310101
999999-14871,999999,14871,"HOUGHTON",US,US,MI,,47.117,-88.567,20.4,,
999999-14874,999999,14874,"PEORIA",US,US,IL,,40.717,-89.6,18.6,19050201,19361231
999999-14881,999999,14881,"CHICAGO",US,US,IL,,41.883,-87.633,24.9,18930101,19260101
999999-14882,999999,14882,"CLEVELAND WB CITY",US,US,OH,,41.5,-81.7,22.6,18930101,19311231
999999-14883,999999,14883,"DETROIT",US,US,MI,,42.333,-83.05,22.1,18930101,19310101
999999-14884,999999,14884,"EAST LANSING",US,US,MI,,42.733,-84.483,26.3,19300101,19410101
999999-14885,999999,14885,"GRAND RAPIDS",US,US,MI,,42.967,-85.667,20.6,19030701,19370701
999999-14887,999999,14887,"MADISON WB CITY",US,US,WI,,43.083,-89.4,29.7,19040916,19390927
999999-14888,999999,14888,"MILWAUKEE",US,US,WI,,43.033,-87.9,20.5,18930101,19320101
999999-14891,999999,14891,"MANSFIELD LAHM AP",US,US,OH,KMFD,40.82,-82.518,399.9,19481201,19721231
999999-14892,999999,14892,"CHICAGO UNIVERSITY",US,US,IL,,41.783,-87.6,18.1,19260101,19290101
999999-14893,999999,14893,"ERIE",US,US,PA,,42.117,-80.083,21.0,18930101,19480701
999999-14894,999999,14894,"WHEELING OHIO COUNTY AP",US,US,WV,KHLG,40.176,-80.647,364.2,19490201,19530814
999999-14895,999999,14895,"AKRON AKRON-CANTON AIRPORT",US,US,OH,KCAK,40.917,-81.433,376.7,19480701,19721231
999999-14896,999999,14896,"AKRON NAS",US,US,OH,,41.033,-81.483,323.1,19520101,19571130
999999-14897,999999,14897,"WAUSAU MUNICIPAL ARPT",US,US,WI,KAUW,44.929,-89.628,364.5,19491111,19650101
999999-14898,999999,14898,"GREEN BAY AUSTIN STRAUBEL FIE",US,US,WI,KGRB,44.479,-88.137,214.0,19490901,19721231
999999-14904,999999,14904,"LINCOLN AFB",US,US,NE,LNK,40.85,-96.767,356.0,19540701,19640615
999999-14908,999999,14908,"SIOUX FALLS AAF",US,US,SD,,43.533,-96.767,43.9,,
999999-14910,999999,14910,"ALEXANDRIA MUNICIPAL AP",US,US,MN,KAXN,45.868,-95.394,436.2,19481201,19550101
999999-14913,999999,14913,"DULUTH WILLIAMSN-JOHNSN MUNI",US,US,MN,KDLH,46.837,-92.183,431.9,19650101,19721231
999999-14914,999999,14914,"FARGO HECTOR ARPT",US,US,ND,KFAR,46.925,-96.811,274.0,19650101,19721231
999999-14916,999999,14916,"GRAND FORKS INTERNATIONAL AP",US,US,ND,KGFK,47.943,-97.184,253.6,19481201,19590101
999999-14917,999999,14917,"GRAND FORKS INTL AP",US,US,ND,KXGF,47.95,-97.183,25.7,,
999999-14918,999999,14918,"INTERNATIONAL FALLS INTL AP",US,US,MN,KINL,48.561,-93.398,360.6,19480101,19721231
999999-14919,999999,14919,"JAMESTOWN MUNICIPAL ARPT",US,US,ND,KJMS,46.926,-98.669,455.4,19481201,19550101
999999-14920,999999,14920,"LA CROSSE MUNI AP",US,US,WI,KLSE,43.879,-91.253,199.9,19650101,19721231
999999-14921,999999,14921,"LONE ROCK FAA AP",US,US,WI,KLNR,43.212,-90.181,219.8,19481201,19550101
999999-14922,999999,14922,"MINNEAPOLIS-ST PAUL WOLD-CHAM",US,US,MN,KMSP,44.883,-93.229,255.4,19650101,19721231
999999-14923,999999,14923,"MOLINE QUAD CITY ARPT",US,US,IL,KMLI,41.465,-90.523,181.1,19480209,19721231
999999-14924,999999,14924,"PEMBINA",US,US,ND,,48.967,-97.233,240.8,19481201,19501001
999999-14925,999999,14925,"ROCHESTER MUNICIPAL ARPT",US,US,MN,KRST,43.904,-92.492,402.3,19480101,19721231
999999-14926,999999,14926,"ST CLOUD MUNICIPAL ARPT",US,US,MN,KSTC,45.543,-94.051,312.1,19480101,19721231
999999-14927,999999,14927,"ST PAUL DOWNTOWN AP",US,US,MN,KSTP,44.932,-93.056,216.7,19480101,19530601
999999-14928,999999,14928,"WILLMAR",US,US,MN,KILL,45.117,-95.083,344.1,19481201,19501001
999999-14929,999999,14929,"ABERDEEN MUNICIPAL ARPT",US,US,SD,KABR,45.443,-98.413,396.2,19480101,19721231
999999-14931,999999,14931,"BURLINGTON MUNICIPAL AP",US,US,IA,KBRL,40.783,-91.125,214.0,19480101,19721231
999999-14933,999999,14933,"DES MOINES MUNICIPAL ARPT",US,US,IA,KDSM,41.534,-93.653,293.5,19450101,19721231
999999-14934,999999,14934,"DUBUQUE WB CITY",US,US,IA,,42.5,-90.667,207.0,18930101,19490101
999999-14935,999999,14935,"GRAND ISLAND ARPT",US,US,NE,KGRI,40.961,-98.314,565.7,19480101,19721231
999999-14936,999999,14936,"HURON MUNICIPAL ARPT",US,US,SD,KHON,44.398,-98.223,392.9,19400101,19721231
999999-14937,999999,14937,"IOWA CITY MUNICIPAL AP",US,US,IA,KIOW,41.633,-91.543,203.6,19490101,19530525
999999-14938,999999,14938,"KIRKSVILLE CANNON MEMORIAL AP",US,US,MO,KIRK,40.097,-92.543,294.1,19480101,19550101
999999-14939,999999,14939,"LINCOLN AIR BASE",US,US,NE,KLNK,40.851,-96.748,362.4,19480101,19721231
999999-14940,999999,14940,"MASON CITY MUNICIPAL ARPT",US,US,IA,KMCW,43.154,-93.327,373.4,19480101,19721231
999999-14941,999999,14941,"NORFOLK KARL STEFAN MEM ARPT",US,US,NE,KOFK,41.986,-97.435,472.7,19480101,19721231
999999-14942,999999,14942,"OMAHA EPPLEY AIRFIELD",US,US,NE,KOMA,41.31,-95.899,299.3,19480101,19721231
999999-14943,999999,14943,"SIOUX CITY MUNICIPAL ARPT",US,US,IA,KSUX,42.391,-96.379,336.2,19480101,19721231
999999-14944,999999,14944,"SIOUX FALLS FOSS FLD",US,US,SD,KFSD,43.578,-96.754,434.9,19480101,19721231
999999-14945,999999,14945,"TARKIO",US,US,MO,,40.417,-95.4,317.0,19480101,19510101
999999-14947,999999,14947,"MINNEAPOLIS NAS",US,US,MN,MSP,44.883,-93.217,255.1,19450301,19611231
999999-14948,999999,14948,"OTTUMWA NAS",US,US,IA,,41.1,-92.433,257.9,19450201,19470811
999999-14950,999999,14950,"OTTUMWA INDUSTRIAL AP",US,US,IA,KOTM,41.108,-92.447,257.6,19480101,19550101
999999-14959,999999,14959,"DULUTH",US,US,MN,,46.783,-92.1,20.0,18930101,19401231
999999-14961,999999,14961,"MINNEAPOLIS WBO",US,US,MN,,44.983,-93.3,28.0,18990102,19340101
999999-14967,999999,14967,"DES MOINES SE 6TH",US,US,IA,,41.583,-93.617,26.2,18930101,19350101
999999-14968,999999,14968,"HURON WBO",US,US,SD,,44.367,-98.217,39.8,18920701,19370409
999999-14971,999999,14971,"LINCOLN",US,US,NE,,40.817,-96.7,36.0,18970101,19340101
999999-14976,999999,14976,"GRINNELL REGIONAL AIRPORT",US,US,IA,KGGI,41.717,-92.7,307.2,,
999999-14983,999999,14983,"OMAHA",US,US,NE,,41.267,-95.933,33.6,18930101,19310101
999999-14987,999999,14987,"SIOUX CITY",US,US,IA,,42.5,-96.4,34.7,18930101,19400101
999999-14991,999999,14991,"EAU CLAIRE MUNICIPAL AP",US,US,WI,KEAU,44.867,-91.488,272.8,19491001,19721231
999999-14993,999999,14993,"LAMONI FAA AIRPORT",US,US,IA,,40.65,-94.0,356.0,19500101,19510101
999999-14994,999999,14994,"LEXINGTON",US,US,NE,KLXN,40.789,-99.771,735.5,19510101,19550101
999999-14995,999999,14995,"GRANTSBURG",US,US,WI,,45.767,-92.667,274.9,19500701,19550101
999999-21503,999999,21503,"HILO NAS",US,US,HI,,19.717,-155.05,11.9,19450701,19460101
999999-21504,999999,21504,"HILO INTERNATIONAL AP",US,US,HI,PHTO,19.719,-155.053,11.0,19491001,19721231
999999-21514,999999,21514,"MAUNA LOA 5 NNE",US,US,HI,379A,19.535,-155.576,3407.4,20050927,20140313
999999-21515,999999,21515,"HILO 5 S",US,US,HI,410A,19.645,-155.083,189.6,20050927,20140313
999999-22001,999999,22001,"DEL RIO LAUGHLIN AAF",US,US,TX,KDLF,29.367,-100.783,329.5,19710101,19710101
999999-22016,999999,22016,"PANTHER JUNCTION 2 N",US,US,TX,E1F2,29.348,-103.209,1065.0,20070224,20140313
999999-22501,999999,22501,"BARKING SANDS",US,US,HI,PHBK,22.033,-159.783,3.7,19720101,19721231
999999-22508,999999,22508,"WHEELER AFB 810.1",US,US,HI,PHHI,21.487,-158.028,255.1,19710101,19710101
999999-22514,999999,22514,"BARBERS POINT NAS",US,US,HI,PHNA,21.317,-158.067,10.1,19490101,19721231
999999-22515,999999,22515,"EWA MCAS",US,US,HI,,21.333,-158.05,20.1,19450401,19490301
999999-22517,999999,22517,"PEARL HARBOR NAS",US,US,HI,NPS,21.35,-157.95,10.1,19450401,19490425
999999-22519,999999,22519,"KANEOHE BAY MCAS",US,US,HI,PHNG,21.45,-157.783,5.5,19450401,19721231
999999-22522,999999,22522,"HONOLULU",US,US,HI,,21.317,-157.867,0.3,19040901,19470101
999999-22525,999999,22525,"PUUNENE CAA AP",US,US,HI,,20.833,-156.467,39.9,19491001,19581220
999999-22526,999999,22526,"PORT ALLEN CAA AP",US,US,HI,,21.9,-159.6,9.1,19491001,19501201
999999-22536,999999,22536,"LIHUE AIRPORT",US,US,HI,PHLI,21.984,-159.341,45.1,19500201,19721231
999999-22602,999999,22602,"FRNCH FRIGAT SHS NAS",US,US,HI,,23.783,-166.217,2.1,19450401,19480501
999999-22703,999999,22703,"MIDWAY ISLAND",US,US,HI,,28.217,-177.383,6.1,19500605,19500927
999999-23006,999999,23006,"CARLSBAD AAF",US,US,NM,,32.35,-104.25,99.1,,
999999-23009,999999,23009,"ROSWELL INDUSTRIAL AIR PARK",US,US,NM,KROW,33.308,-104.508,1118.3,,
999999-23012,999999,23012,"DENVER LOWRY AFB",US,US,CO,LRY,39.717,-104.9,1645.0,19460801,19660701
999999-23017,999999,23017,"SAN ANGELO GOODFELLOW AFB",US,US,TX,GOF,31.4,-100.4,573.0,19490101,19580829
999999-23019,999999,23019,"BIGGS AFB",US,US,TX,BIF,31.833,-106.4,1196.0,19490101,19660501
